3YZ7A3YHR5T6OHKBRC9ZXX42PGA5S1,( Residence Inn St Louis),( None),( list_secondary),3YMTUJH0DSGRUIRKS90HRUPV57KT4W,Submitted,43,None,None
3YZ7A3YHR5T6OHKBRC9ZXX42PGA5S1,( Residence Inn St Louis),( None),( list_secondary),369J354OFDA1409SRXUPP9UKB4KG6X,Submitted,84,None,There were so many options I wasn't sure exactly which once to choose.
3YZ7A3YHR5T6OHKBRC9ZXX42PGA5S1,( Residence Inn St Louis),( None),( list_secondary),3QBD8R3Z21JBHQMCWSEIXKJ86Z5O47,Submitted,115,Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd{{NEWENTRY}}Cardinal Glennon Childrens Hospital; Unnamed Rd{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave,Using downtown location
3YZ7A3YHR5T6OHKBRC9ZXX42PGA5S1,( Residence Inn St Louis),( None),( list_secondary),32N49TQG3GIL9ZBQ65AN5FZGU20AV8,Submitted,164,"Hope Recovery Center VA Medical Center, 515 N Jefferson Ave, St. Louis, MO 63103{{NEWENTRY}}SLUCare Physician Group, Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104{{NEWENTRY}}SSM Health Saint Louis University Hospital, {{NEWENTRY}}3635 Vista Ave, St. Louis, MO 63110{{NEWENTRY}}Cardinal Glennon Childrens Hospital, Unnamed Road, St. Louis, MO 63110",None
3YZ7A3YHR5T6OHKBRC9ZXX42PGA5S1,( Residence Inn St Louis),( None),( list_secondary),36ZN444YTRY5PXLRHHGMRLTRBH4IOE,Submitted,643,"Care at St. Alexius, 3535 Jefferson Avn",None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3L4D84MILZSRSRJAVM6WJDBQC9CHJW,Submitted,183,"Kindred Hospital St. Louis, 4930 Lindell Blvd{{NEWENTRY}}Washington University Hospital, 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}St. Louis Children's Hospital, 660 S Euclid Ave{{NEWENTRY}}Barnes-Jewish Hospital, 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}SLUCare Physician Group, Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}John Cochran Division - VA St. Louis Health Care System, 915 N Grand Blvd",None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3TXWC2NHNZQRCOKHK4RIYX4PPFFS9V,Submitted,455,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue{{NEWENTRY}}Saint Louis Children's Hospital; 1 Childrens Pl{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl Suite 14A{{NEWENTRY}}VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Barnes Jewish Hospital Surgery Clinics; 4940 Forest Park Ave #420,None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3HMVI3QICJS6J5TVFX4E1DA78PV1YJ,Submitted,36,Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Pl{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave,None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3K772S5NP8BJHBXIHLV5MXYY72JEHD,Submitted,518,"Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Washington University Hospital; 1 Barnes Jewish Hospital {{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave,",None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3U0SRXB7CD500BOY6PAIQOUD83MRNG,Submitted,417,"SSM Health Cardinal Glennon Childrens Hospital; 1465 S Grand Blvd, Saint Louis, MO, 63104-1003{{NEWENTRY}}VA ST. Louis health care system- John Cochran division; 915 n grand blvd, St. Louis MO, 63106-1621",None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3Q8GYXHFEP2S4KT9KSO17CV5HHK5CZ,Submitted,394,"Barnes-jewish hospital north; 224 S Euclid Ave{{NEWENTRY}}Heart And Vascular Center Center For Advanced Medicine;4918 Forest Park Ave{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl,{{NEWENTRY}}St. Louis Children's Hospital; 1 Childrens Pl{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Shriners Hospitals for Children  St. Louis; 4400 Clayton Ave",None
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3XCC1ODXDLBL381QMH2ZUIPIDEAQR3,Submitted,21,"Kindred Hospital St. Louis; 4930 Lindell Blvd, St. Louis, MO 63108","For all my responses, mturk ID A2RBVMD2HTBCZ9 -- what i am doing is using google maps and searching ""hospitals near *zip code of provided hotel"""
3Y3N5A7N4G91SAHQIHIAWL3PSWVYMX,( Parkway),( None),( list_secondary),3IRIK4HM3AKONOTNPBY6ZI95DCVC6M,Submitted,947,Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl{{NEWENTRY}}Saint Louis Children's Hospital-Neurology Department; 1 Childrens Pl{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl Suite 14A{{NEWENTRY}}Shriners Hospitals for Children; 4400 Clayton Ave{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue{{NEWENTRY}}The Rehabilitation Institute of St. Louis; 4455 Duncan Ave{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Washington University Hospital; 1 Barnes Jewish Hospital Plaza,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3JV9LGBJWTERT6FWRTGJ69GBW38GOE,Submitted,84,None,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3JZQSN0I3QAXNT23SQXTJF7X42GFGQ,Submitted,16,None,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),32KTQ2V7RDFOET7C07VWMO5JXR29M7,Submitted,201,"Hope Recovery Center VA Medical Center, 515 N Jefferson Ave, St. Louis, MO 63103",None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3VA45EW49NNUPRPT9AVGZMC5UFVO1U,Submitted,73,None,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),36AHBNMV1RC0B097VQO92FBGXMZYD7,Submitted,83,None,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3SPJ0334213DEM9Z5MAK5D6T26WYJL,Submitted,74,"SSM Health Saint Louis University Hospital; 3635 Vista Ave, St. Louis, MO 63110",None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3V5Q80FXIXRCSNE39GB2G2OZRUG32Y,Submitted,79,"Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}Barnes Jewish Hospital; City Hall, 1200 Market St",None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3Z4XG4ZF48RZU0N69MRRX9Q6KP8X8U,Submitted,700,None,None
389A2A304OIRMT9EXKDN1X4TM5D0CH,( Marriott St. Louis Grand),( None),( list_secondary),3E13VNJ1NNVKT5EQBFIBFPGJI601IG,Submitted,59,"Marriott St. Louis Grand; 800 Washington Ave, St. Louis, MO 63101, USA Phone: +1 314-621-9600",None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3HRMW88U16Q6IZJZ0BC3TD4QUM40MG,Submitted,42,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3LKC68YZ3A3NQS5W6YK1SC2ZQRXWOS,Submitted,20,None,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3STRJBFXOWRC8KGND1NXYBER2S6KT7,Submitted,33,None,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3C44YUNSI1P62MH643SQPOI4TGQDPK,Submitted,54,"Hope Recovery Center VA Medical Center; 515 N Jefferson Ave, St. Louis, MO 63103",None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3ERMJ6L4DYSK0AJJLAXC8SED20CM74,Submitted,188,St Alexius Hospital; 3933 S Broadway{{NEWENTRY}}SSM Health DePaul Hospital; 12303 De Paul Dr,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),34J10VATJFY8A9Y7WU8QGQORQIRQIZ,Submitted,35,None,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),30BXRYBRP4XDYBJ92LPB835YE6SWHF,Submitted,723,SSM Health Saint Louis University Hospital;3635 Vista Ave{{NEWENTRY}}Cardinal Glennon Childrens Hospital;1465 S Grand Blvd,None
35F6NGNVM8JMQLB945TM5MEKI5IT7S,( Drury Plaza at the Arch),( None),( list_secondary),3RXCAC0YIRPO8ESGKCRN9NQBHZE8GF,Submitted,720,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3UNH76FOCS53FUFK8JNCL5YA60MMY8,Submitted,29,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),35USIKEBNRG7ESQEE17KFT3HCG3N69,Submitted,203,"1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110{{NEWENTRY}}3635 Vista Ave, St. Louis, MO 63110",None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3LEP4MGT3G04YSGWLYAPU4DFCDDBD1,Submitted,446,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3DEL4X4EL6LE96EOMQPLWME8D4BXY8,Submitted,31,None,"For all my responses, mturk ID A2RBVMD2HTBCZ9 -- what i am doing is using google maps and searching ""hospitals near *zip code of provided hotel"""
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3ZAZR5XV01IQBYDYRGVHWG20IGSCZD,Submitted,206,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),33PPO7FECVFEL0U2R826GRHS732DIH,Submitted,107,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),38BQUHLA9W0RLGBI2WEEJE08SQTOM5,Submitted,162,"Topeka ks capital{{NEWENTRY}}St. Louis, MO 63103{{NEWENTRY}}{{NEWENTRY}}SSM Health Saint Louis University Hospital{{NEWENTRY}}3635 Vista Ave, St. Louis, MO 63110{{NEWENTRY}}{{NEWENTRY}}Slucare Neurology And Psychiatry{{NEWENTRY}}1438 S Grand Blvd, St. Louis, MO 63104",None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3YW4XOSQKQLP2W9Q5W7PYS4UC1MU1G,Submitted,74,None,None
3UL5XDRDNCJO5X52DE3UG641DM3854,( Hampton Inn St Louis Downtown),( None),( list_secondary),3OCHAWUVGOKJP1P7IBOUNEZXFP3XKE,Submitted,617,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3TXMY6UCAEOHX6C74KC45NQWDCXQCL,Submitted,54,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3TAYZSBPLL8GC4ZIZVC3OAWBJ96S24,Submitted,22,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3AAJC4I4FGSDJCJ418C3JKFV8ZUZJ5,Submitted,39,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),38BQUHLA9W0RLGBI2WEEJE08SQSMO2,Submitted,119,Hope Recovery Center VA Medical Center; 515 N Jefferson Ave,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3KV0LJBBH2LUIT3YUOVID95D3DCMRB,Submitted,172,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3TVSS0C0E1033KA42F60MM8MP0NTWM,Submitted,177,Slucare Neurology And Psychiatry; 1438 S Grand Blvd{{NEWENTRY}}SSM Health Saint Louis University Hospital; 3635 Vista Ave{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),351SEKWQS0H0HJKTCN0Y8KO9OCIDMT,Submitted,86,None,None
3UUIU9GZC5573HXQGCEP720ORZO5TQ,( Four Seasons Saint Louis),( None),( list_secondary),3X0H8UUIT1O2OKXPDF1ACHC0NH9SWW,Submitted,1014,None,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),30LSNF239UVRIQWMUJIPK8QOAB42IM,Submitted,98,"SSM Health Medical Group;916 Olive St, St. Louis, MO 63101",None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),3ZQIG0FLQEGIGCET7A6FN4W7MKVVWU,Submitted,168,Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}Va team 2 Clinic; 2727 Washington Ave,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),340UGXU9DY15O8POCARE5GBA14LVUW,Submitted,269,None,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),3YHH42UU5BFMCH1E0ZBOT0P1UHEL0Z,Submitted,933,None,no comments
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),39RP059MEHT72MM9YR9SDU09LR5BMJ,Submitted,801,None,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),3RANCT1ZVFHQFURI7T0E44H3YDCBUF,Submitted,96,None,Closest hospital is 3.9 miles away
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),33LK57MYLT56IF2UO2LHBL6I4JDZST,Submitted,206,None,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),3YOH7BII097RLCKCIWNCZT2CZEUVK8,Submitted,252,None,None
39O6Z4JLX2XVISLPRDXZ03FTHJDVX5,( Hilton St. Louis at the Ballpark),( None),( list_secondary),3OLF68YTN91WD2P06Q5JNTWU68EAFM,Submitted,526,None,None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),36ZN444YTRY5PXLRHHGMRLTRBGZOID,Submitted,385,Barnes-Jewish Hospital;4353 Clayton Avenue{{NEWENTRY}}St. Alexius Hospital;3933 S Broadway{{NEWENTRY}}SLUCare Physician Group;1438 S Grand Blvd,None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3ZWFC4W1UU7OCJBH81R5IJL46CWFRT,Submitted,173,"Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd",None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3FTOP5WARFOGHRDEXEZBDLC9QTD0JI,Submitted,178,None,None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3TXD01ZLD4H6UV69SEQRWQBXOLU4U1,Submitted,45,None,None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3R6BYFZZP7C89FXTH0XX717S7TJFXR,Submitted,157,"Hope Recovery Center VA Medical Center, 515 N Jefferson Ave, St. Louis, MO 63103{{NEWENTRY}}SSM Health Saint Louis University Hospital, {{NEWENTRY}}3635 Vista Ave, St. Louis, MO 63110{{NEWENTRY}}{{NEWENTRY}}SLUCare Physician Group, Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104",None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3MX2NQ3YC9UG7I44BOKOLPGFIZ75X0,Submitted,58,"St. Alexius Hospital; 3933 S Broadway, St. Louis, MO 63118",None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),39OWYR0EPKRX9KN3MWJZQFE19ZFYFI,Submitted,146,Hope Recovery VA Medical Center; 515 N Jefferson Ave,None
3FI30CQHVKJ3QZ3NL9X9ZE82HNZB6M,( St. Louis City Center Hotel),( None),( list_secondary),3W92K5RLWUHO3TZ9B9J6X4JU2OZV5N,Submitted,981,Hope Recovery Center VA Medical Center; 515 N. JEFFERSON AVE.{{NEWENTRY}}SLUCare Physician Group; 1438 S. GRAND BLVD.{{NEWENTRY}}SSM Health Saint Louis University Hospital; 3635 VISTA AVE.,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3L4PIM1GQTGUCASCDRJT74SKCMIRYW,Submitted,21,None,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),34J10VATJFY8A9Y7WU8QGQORQHJIQH,Submitted,156,Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl{{NEWENTRY}}Saint Louis Children's Hospital-Neurology Department; 1 Childrens Pl{{NEWENTRY}}The Rehabilitation Institute of St. Louis - Central West End; 4455 Duncan Ave{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Pl{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),37XITHEISW9H97R7HZ14AD019Z4CRF,Submitted,68,The Chase Park Plaza; 4930 Lindell Blvd,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3Z7ISHFUH0VOZVNLA4FCUU6HSOZZ8K,Submitted,978,Barnes-Jewish Hospital;1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue {{NEWENTRY}}VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}{{NEWENTRY}}Shriners Hospitals for Children  St. Louis; 4400 Clayton Ave{{NEWENTRY}}{{NEWENTRY}}The Rehabilitation Institute of St. Louis - Central West End; 4455 Duncan Ave{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}{{NEWENTRY}}Washington University Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}St Louis Childrens Hospital Library; 1 Childrens Pl,no feedback
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),32AT8R96GL9PWG8KIFM9UTR321VUSW,Submitted,36,"Kindred Hospital St. Louis; 4930 Lindell Blvd, St. Louis, MO 63108",None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3OS46CRSLFZKMXZNGSTBPAXUYJ5V6Y,Submitted,709,"Kindred Hospital;4930 Lindell Blvd{{NEWENTRY}}Barnes Jewish Hospital North; 224 S Euclid Ave{{NEWENTRY}}St. Louis Children's Hospital; 1 Childrens Pl{{NEWENTRY}}Washington University Hospital, 1 Barnes Jewish Hospital Plaza",None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3QIYRE09Y3HC76PH8VV3KXC045R1NT,Submitted,273,Kindred Hospital; 4930 Lindell Blvd{{NEWENTRY}}Barnes Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3YZ8UPK3VTM9PZJOLTW9FONLGY9CUK,Submitted,554,Metropolitan St. Louis Psychiatric Center; 5351 Delmar Blvd{{NEWENTRY}}VA St. Louis Healthcare System; 915 N Grand Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 4949 Forest Park Ave{{NEWENTRY}}Siteman Cancer Center; 4921 Parkview Pl{{NEWENTRY}}St. Louis Children's Hospital; 1 Childrens Pl,None
388FBO7JZRT7AS2QUIXA90SPXM5YNX,( The Chase Park Plaza),( None),( list_secondary),3K5TEWLKGVB0FHUOIT20MDNZ7A2VIU,Submitted,606,Slucare Neurology And Psychiatry; 1438 S Grand Blvd{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd{{NEWENTRY}}John Cochran Division - VA St. Louis Health Care System; 915 N Grand Blvd,None
3Q7TKIAPOTAEOH4EM9UHJNEZA30DL3,( DoubleTree by Hilton St Louis Union Station),( None),( list_secondary),3IOEN3P9S7J40LJP9E9MIMQE9EU61E,Submitted,156,"SSM Health Saint Louis University Hospital{{NEWENTRY}}3635 Vista Ave, St. Louis, MO 63110",None
3Q7TKIAPOTAEOH4EM9UHJNEZA30DL3,( DoubleTree by Hilton St Louis Union Station),( None),( list_secondary),3LRKMWOKB5HDDGLWUN6BK3TE6O4Z2E,Submitted,426,"St Louis Union Station Hotel ;1820 N Market St, St. Louis, MO 63103, USA",GOOD
3Q7TKIAPOTAEOH4EM9UHJNEZA30DL3,( DoubleTree by Hilton St Louis Union Station),( None),( list_secondary),3YWRV122CSZ7DWTB4HG4D2R2Q6J8U3,Submitted,250,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}{{NEWENTRY}}google maps",None
3Q7TKIAPOTAEOH4EM9UHJNEZA30DL3,( DoubleTree by Hilton St Louis Union Station),( None),( list_secondary),36U2A8VAG1Z8P6FHN7AW6S66HUOYKA,Submitted,54,None,None
